,url,supermarket,name,description,product_id
2638366,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/229145,dia-es,NIVEA crema de manos repara&protege bote 100 ml,,96463eae620be9a244f86664745ccf23
2638367,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/234315,dia-es,BABARIA crema de manos urea tubo 50 ml,,bf3a4914adeb340f30b28cb9a78d44cd
2638368,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/234356,dia-es,BABARIA crema de manos aloe vera tubo 100 ml,,b0e636aa7b3c1b9a9faedfd76f388904
2638369,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/235014,dia-es,GISELE DENIS crema de manos y uñas tubo 100 ml,,9b0b913b37f3ff9b0e1a5e73c44e357c
2638370,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/235166,dia-es,BABARIA desodorante pies spray 150 ml,,99b9845de0b15b5bb46a0673e0455314
2638372,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/250777,dia-es,NIVEA crema de manos protectora con miel tubo 100 ml,,6c8c7b16e1d8d18084d9e37a713b74c4
2638373,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/263678,dia-es,EUDERMIN crema de manos protectora bio pieles atópicas tubo 75 ml,,ce1681a55c9ad1c2c6f9e3aaa3e01bcb
2638374,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/263773,dia-es,THE FRUIT COMPANY crema de manos moras tubo 50 ml,,eb8c398e192d655499c8eb21f1f71943
2638375,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/265022,dia-es,IDC INSTITUTE crema de manos búho tubo 30 ml,,8b3a5d670d0e1b28b30afc0d61bc1927
2638376,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/265578,dia-es,BIOTEN crema de manos SOS concentrada tubo 50 ml,,2baff38e8c69cb5c4597cf2294d701ff
2638377,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/265576,dia-es,BIOTEN crema de manos nutritiva tubo 100 ml,,b707f3eea5840add477e39a1358eacfa
2638380,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/123638,dia-es,NIVEA Q10 Plus crema de día humectante antiarrugas light spf 15 tarro 50 ml,,1e411106d50805495f86c48cc07dd378
2638383,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/151622,dia-es,DIADERMINE crema facial antiarrugas tarro 50 ml,,cc7fad952bf29395453786891a3ed4b0
2638384,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/limpieza-facial/p/253099,dia-es,"HIMALAYA mascarilla facial purificante de nim sachet 2 uds 7,5 ml",,3fbc16e83468492e1a1d783890bb7585
2638385,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/limpieza-facial/p/253102,dia-es,HIMALAYA exfoliante facial purificante sachet 2 uds 6 ml,,315ebb9088a45b84ebe171c8ccbe919b
2638386,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/limpieza-facial/p/258527,dia-es,VITESSE agua micelar 3 en 1 todo tipo de pieles bote 400 ml,,32528cef18febfad4a3afd62db9e43b6
2638387,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/limpieza-facial/p/26647,dia-es,CLEAN & CLEAR exfoliante limpiador diario tubo 150 ml,,ed52298e67ac24d48c420560a497cac8
2638390,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/122063,dia-es,GARNIER SKIN NATURAL essencials crema hidratante tarro 50ml,,0377d7011dfa9b7f6299f19fc1da430e
2638393,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/151530,dia-es,NIVEA Men active energy crema facial revitalizante caja 50 ml,,8da79c5c50b96d8cc9a338449fcd4c7f
2638397,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/152507,dia-es,OLAY crema facial de día spf 15 hidratante antiedad efecto lifting tarro 50 ml,,21258ffb2196a14a0beea0fff41508aa
2638399,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/153025,dia-es,NIVEA Men crema hidratante antiarrugas active age dosificador 50 ml,,d16177b164c3c37af4ad03712dd023d0
2638400,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/153798,dia-es,VITESSE Mineral crema efecto 8 horas de sueño con magnesio tarro 50 ml,,9d054323211b730fc46a154b47596f5e
2638401,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/154402,dia-es,L'OREAL Revitalift crema de ojos antiarrugas acción intensa tarro 15 ml,,88ab533faad73db9099651b26c56d7d2
2638403,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/155598,dia-es,GARNIER BB cream perfeccionador tono claro pieles mixtas a grasas tubo 40 ml,,d6ce29313c2bc2a2aba5c6da2825b263
2638407,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/179233,dia-es,COLGATE pasta dentífrica máxima protección caries tubo 75 ml,,91b4960c7a8d56fed9af4b04413b4c36
2638408,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/216455,dia-es,BELLA AURORA Bio10 serum antimanchas piel mixta/grasa bote 30 ml,,3fe09c9e187d5c0a52b1fdd3d2250a1d
2638409,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/215931,dia-es,OLAY Regenerist luminous serum perfeccionador del tono dosificador 40 ml,,41fef2c537e2fa8009b0f9f76a7ddf42
2638410,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/crema-facial/p/218232,dia-es,NIVEA Cellular crema facial de día antiarrugas spf 30 tarro 50  ml,,3733c300f36bf8ef76a43d84f9a55ffb
2638413,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/176083,dia-es,LACTOVIT desodorante reparador lactourea roll on 50 ml,,314874a43784d56a1e9d36b56680afd4
2638414,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/168914,dia-es,DOVE Men desodorante clean confort spray 200 ml,,05b93e18f71bb0d0f837ac020790fe56
2638415,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/171569,dia-es,REXONA crema desodorante maximum protection clean scent caja 45 ml,,f1ce50c1642c2ef192e24adffd08b186
2638417,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/157323,dia-es,BABARIA desodorante aloe sin alcohol original roll on 75 ml,,b39e5ec096f0941ed374bdba26cac840
2638420,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/152894,dia-es,LACTOVIT desodorante protector activit roll on 50 ml,,e8761cfaa29a3fc393c20c9a31cc16f9
2638421,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/152003,dia-es,BYLY advanced desodorante en crema hydra fresh tubo 50 ml,,61a7d0a269dece9f098192c582200eb7
2638423,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/152040,dia-es,LACTOVIT desodorante piel sensible roll on 50 ml,,e4779f84a0ede8f2af528bb0fb20f632
2638424,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/152032,dia-es,FA desodorante limones del caribe spray 200 ml,,845061fbdc5c9db376112372f1f52a93
2638426,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/151724,dia-es,PALMOLIVE NB desodorante suave frescura roll on 50 ml,,570109a5e2e8643f14395df69ab1e7ee
2638427,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/desodorantes/p/151693,dia-es,MAGNO desodorante classic original spray 150 ml,,ec30ad1ec295b0e6b05d1ca3a3dfad77
2638502,https://www.dia.es/compra-online/bebe/cuidado-del-bebe/p/255964,dia-es,JOHNSON´S acondicionador no más tirones bote 500 ml,,837e08c3984cf43c58a609e90294ac40
2638503,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/colonias/p/154449,dia-es,HENO DE PRAVIA agua de colonia glicerina y té blanco bote 780 ml,,bcce544773f468c02181c87bb0b01fbf
2638506,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/colonias/p/151692,dia-es,NATURAL HONEY colonia té verde bote 750 ml,,72aebbfa27f554d2ab0a9f3187427393
2638507,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/231912,dia-es,ELVIVE champú protector del color cabello teñido bote 690 ml,,b302657b49337dbd246a1839eacdd017
2638508,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/233672,dia-es,FRUCTIS champú hidra rizos fortificante cabello rizo u ondulado bote 690 ml,,c3650a873f521453e383598ddad9b061
2638511,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/231504,dia-es,FRUCTIS champú pure fresh agua de coco fortificante bote 360 ml,,1f3735fc238538326615007b54d596b3
2638512,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/231501,dia-es,FRUCTIS Champú Crece Fuerte frasco 360ml,,5baaca775d932e791710d01f57d18c28
2638513,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/221136,dia-es,HS champú anticaspa citrus fresh bote 650 ml,,347810802a6a96ed1fd5b8b92ab42bf5
2638517,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/216592,dia-es,PHARMALINE champú atopic bote 250 ml,,cc2e23cea1cdb3063845e9d5f3f56b9f
2638518,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/216497,dia-es,ELVIVE champú fibralogy bote 370 ml,,483add3bfd25569f685de949a495fce2
2638521,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/211628,dia-es,FLEX champú con keratina volumen cabellos finos bote 650 ml,,4641c52ec3dd4e74085c8d72f8405a58
2638522,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/211626,dia-es,FLEX champú nutritivo bote 650 ml,,0f1340e0ef5614291c95437593911766
2638523,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/202920,dia-es,PANTENE Pro-v champú cuidado clásico bote 700 ml,,7714b197053313c378bfa5a3405d09bf
2638527,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/191961,dia-es,FULL REPAIR champú reparación y cuerpo cabello seco/dañado tubo 250 ml,,3bd2a24f91467fc647999927712e9578
2638528,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/183550,dia-es,HERBAL Professional treatment champú purificante bote 500 ml,,f2e7b9f0ab1ae33525a84cc1ef06f173
2638604,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/173111,dia-es,SNICKERS barritas rellenas de caramelo con cacahuetes paquete 2 uds 80 gr,,7e59a66c90be35aa26d9a7e9e2836603
2638621,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/232198,dia-es,LINDT Sensation chocolate negro con frambuesa y arándano rojo bolsa 150 gr,,b53664883419acb10d47d2ffd5494ad4
2638626,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/204919,dia-es,Salmón en rodaja unidad (peso aprox. 400 gr),,8a9741d411247c05ecea83669818e6b6
2638627,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/193298,dia-es,Langostino cocido bolsa (peso aprox. 500 gr),,71c35565530834f3cbdd63c20f15ab8d
2638639,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/205149,dia-es,MONTEY sardinas con tomate lata 90 gr,,c48a18b1987de3df0c0f343907e28c2f
2638644,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/192886,dia-es,Gallo limpio en filetes (peso aprox. 1.2 Kg),,2cb3a21c422a379f92451f84b93e94d3
2638645,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/192267,dia-es,Anillas de potón (peso aprox. 250 gr),,8dfe178e5d03d9f45e9b5276da9e9eec
2638646,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/190432,dia-es,Lubina de cultivo limpia y entera unidad (peso aprox. 750 gr),,aecbde818251a3553bef945fc7b6d10c
2638647,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/190398,dia-es,Sepia mediana limpia y entera unidad (peso aprox. 850 gr),,67fb671ce84ef42f1c43ee03c188d0e9
2638657,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/204914,dia-es,Bonito en rodaja unidad (peso aprox. 500 gr),,c9da4d8035f7f4c0361266dcc83c5de5
2638658,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/193299,dia-es,Gambón crudo bolsa (peso aprox. 500 gr),,e8699246dc5408c37968f1c89bbd1bcb
2638659,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/192291,dia-es,Merluza de pincho limpia en filetes (peso aprox. 2.1 Kg),,06f8505e183c6922904e8d7a851f1d12
2638660,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/190435,dia-es,Dorada de cultivo limpia y entera unidad (peso aprox. 750 gr),,98217b0a20722c9f7c1d61b4b2558497
2638661,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/190428,dia-es,Gallo mediano limpio y entero unidad (peso aprox. 600 gr),,4289f63da1b791338704737f8c9f2ed3
2638662,https://www.dia.es/compra-online/al-dia/pescado-y-marisco/pescado-y-marisco-fresco/p/190395,dia-es,"Filete de bacalao con piel, limpio y sin espinas unidad (peso aprox. 500 gr)",,15abe5fac6bd8e77418f3fbaaca2a5ac
2638775,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/11932,dia-es,CAMPOFRÍO jamón cocido extra en lonchas,,a8d9452fea10050d894eb7c0c89c7ed9
2639083,https://www.dia.es/compra-online/al-dia/frutas/citricos/p/82863,dia-es,Lima unidad (200 gr aprox.),,5632cbad7d1820b0fca22795f4cea421
2639091,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/foie-pates-y-sobrasadas/p/190724,dia-es,AOSTE mousse de foie de pato medallón (peso aprox. 150 gr),,61e9998e2f600261620f57108270f5a3
2639135,https://www.dia.es/compra-online/platos-preparados/pescado/p/256038,dia-es,AGUINAMAR mejillones en salsa de tomate envase 500 gr,,856f15e47a91bbb5d0ad4bf4d2dcdfcf
2639231,https://www.dia.es/compra-online/congelados/helados/p/253758,dia-es,HAAGEN DAZS helado fresa tarrina 81 gr,,d273fd8d3ebc9c2d4cc2b665f41cb9db
2639232,https://www.dia.es/compra-online/congelados/helados/p/249320,dia-es,HAAGEN DAZS helado vainilla macadamia con caramelo tarrina 81 gr,,3d0796ebb85537534253104fa04911c7
2639236,https://www.dia.es/compra-online/congelados/helados/p/242641,dia-es,HAAGEN DAZS helado chocolate belga tarrina 81 gr,,f322bf0f28c040e65fa9b0eb59c1cac1
2640082,https://www.dia.es/compra-online/mascotas/perros/p/255710,dia-es,DIXIE collar para perros antiparasitario color negro caja 1 ud,,c50c38171fd20a36ef1974178cb1cbe0
2640086,https://www.dia.es/compra-online/mascotas/perros/p/256261,dia-es,MENFORSAN champú hidratante para perros bote 300 ml,,74fbb4f383f75d997446c339aafb6658
2640087,https://www.dia.es/compra-online/mascotas/perros/p/249124,dia-es,MENFORSAN champú para perros pelo blanco bote 300 ml,,7f9325a03a1a67e2a468820356395c3c
2640094,https://www.dia.es/compra-online/mascotas/perros/p/207213,dia-es,BIOZOO pelota para perros 1 ud (diferentes modelos),,c1da5861778f2ec995e855cf3ff029bc
2640249,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/258332,dia-es,SANICENTRO gel limpiador de baños antimoho pistola 750 ml,,4c397bcd5549f7213ef5e9cbf6e86f28
2640250,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/257708,dia-es,VIAKAL limpiador de baños antical pistola 700 ml,,6edb0630cb09460d2d4e7a45df275b61
2640252,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/hogar/p/151843,dia-es,ALADDIN algodón mágico limpia metales bote 75 gr,,210466686e7037ca0b72ff1bf86450dc
2640257,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/51997,dia-es,BALDOSINÍN blanquea juntas bote 200 ml,,dee95de17f5e514420605aeb1f21508e
2640260,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/258333,dia-es,SANICENTRO gel limpiador wc aroma frescor de lima botella 1 lt,,5c20d865b14e67347a76b66a5b3881f6
2640261,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/232300,dia-es,DIA descalcificador antical botella 500 ml,,61683ce39406b6d9ac31f86658f5d755
2640270,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/234547,dia-es,FINISH limpiador para máquina lavavajillas aroma limón botella 250 ml,,e0351b9a71ac5481817fc89dc4bd5789
2640271,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/234374,dia-es,FINISH abrillantador máquina para vajilla limón botella 500 ml,,69559c5615fe31c9c20b95308323facd
2640272,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/231489,dia-es,MISTOL lavavajillas mano gel concentrado aloe botella 950 ml,,64f37b6d9d53168432cffec1611014ff
2640276,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/154738,dia-es,MISTOL lavavajillas mano concentrado ultra plus botella 620 ml,,f0a578231d9a85c7c1c1395be24174af
2640279,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/151838,dia-es,FINISH sal para lavavajillas caja 2 Kg,,dfb18a43ce15745be8368faab2a96f38
2640283,https://www.dia.es/compra-online/cuidado-del-hogar/lavavajillas/p/170216,dia-es,FINISH lavavajillas máquina todo en uno powerball en cápsulas 50 uds,,0e53fcafbbfa351fa0429ed4499413d1
2640741,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/limpieza-facial/p/151695,dia-es,VITESSE leche limpiadora tri mineral complex bote 400 ml,,2c90cb784cd0a0a6f25f777ab89d19db
2640743,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/63475,dia-es,NIVEA crema de manos cuidado nutritivo intensivo manos secas tubo 100 ml,,bf55806e85214d68243e23da8e9967d5
2640745,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/265577,dia-es,BIOTEN crema de manos reparadora tubo 100 ml,,cdf864cddecf225f9bc11bb3090e3eb4
2640746,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/266681,dia-es,DOVE crema de manos care & protect antibacterial tubo 75 ml,,dac41a3b4261ad4c284255c89cd84bfa
2640747,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/265021,dia-es,IDC INSTITUTE crema de manos plátano tubo 40 ml,,a5db6210d64b3eb079a7fa2be8bd1c25
2640748,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/263769,dia-es,THE FRUIT COMPANY crema de manos coco tubo 50 ml,,0addfce51c7c38615fc6b76b185919ed
2640750,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/153149,dia-es,NELLY crema de manos con rosa mosqueta nutre y repara tubo 100 ml,,2aac96e1844d78b72ec035472c38dd26
2640751,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/152857,dia-es,SCHOLL Fresh step desodorante para pies spray 150 ml,,8521bddc8b1d0a316cbe1dfe5e506788
2640752,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/cuidado-de-manos-y-pies/p/1341,dia-es,ATRIX crema de manos tarro 250 ml,,00e8e96b26d9c7310bb6d388eee5d580
2640753,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/233961,dia-es,KEMPHOR Junior gel dental fluorado sabor fresa tubo 75 ml,,fb5be17541eda8e71b759fd699a89250
2640756,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/155593,dia-es,VADEMECUM pasta dentífrica encías sanas tubo 75 ml,,e3264fe7183909ff5dae1c5ffb2d22d1
2640757,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/152453,dia-es,SIGNAL pasta dentífrica frescor explosivo blanqueador con flúor tubo 75 ml,,79615063a79a2363ce5836f0626c878a
2640758,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/152349,dia-es,KEMPHOR pasta dentífrica sensitive para dientes sensibles tubo 75 ml,,59942f683b047b55eb2f7833b07485a1
2640762,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/151713,dia-es,SIGNAL pasta dentífrica microgranulos tubo 75 ml,,101aa7b46ea9a7d5ef34400db2931374
2640765,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/129934,dia-es,COLGATE pasta dentífrica sensitive pro alivio blanqueador tubo 75 ml,,3a7550edcc3b2749e05828e4c0892a99
2640779,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152793,dia-es,GRAFIC espuma mega volumen fijación extra fuerte spray 200 ml,,7295b0d6f3e323c1e9e2ddbc4080bfdf
2640780,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152785,dia-es,STUDIO LINE gel indestructible extremo 48h resistencia elástica tubo 150 ml,,5597a2cb7b972b3137ffdbbc9404a5dd
2640781,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152784,dia-es,STUDIO LINE gel pure wet efecto mojado 24 hrs de duración tubo 150 ml,,0f5c75c0804615c85d272d9f062a234a
2640782,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152380,dia-es,GIORGI LINE gel fijador control total máxima fijación bote 250 ml,,ffd958ca72e73de58be048e72da264fb
2640783,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152521,dia-es,STUDIO LINE cera moldeadora brillante efecto definido tarro 75 ml,,52eb96aebf6ed93e4c391232077f123d
2640784,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152095,dia-es,GIORGI LINE espuma fijadora efecto mojado extrafuerte spray 210 ml,,ff865d7188302f5dd58cbe50c9370449
2640785,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/152278,dia-es,GLISS mascarilla liso asiático tarro 300 ml,,06bc8baa3e0a2545f5e036e8817afab0
2640787,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/151756,dia-es,AGRADO acondicionador para cabellos frágiles o sensibles bote 750 ml,,62940c82d5991d25b4f01aa97e5cd7ee
2640788,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/151933,dia-es,FIXPRAY laca fijación normal cabello seco/normal spray 400 ml,,374b093cae3988fe8735ed510fbecbf6
2640854,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/263705,dia-es,DAEN Ecodepil cera depilatoria en cazoleta microondas caja 100 gr,,b52b674f6fba2625a8e5045834b089fa
2640855,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/249980,dia-es,DAEN cera en pastillas rosa mosqueta 260 gr,,bd7fb5a5357026550dc3b7557b36ac9b
2640856,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/151619,dia-es,CADONET laca extrafuerte spray 400 ml,,575504c4f764930568dc247bf541708a
2640865,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/249975,dia-es,DAEN crema depilatoria rosa mosqueta tubo 125 ml,,b350612d5b00893d93d29a3e2bb15e7e
2640866,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/249972,dia-es,DAEN cera depilatoria en cazoleta rosa mosqueta 90 gr,,5806ff585b684bffdf68d3f52304cb79
2640867,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/225824,dia-es,BONTE mousse depilatoria pieles sensibles spray 200 ml,,0c1caa29b19752bec0600c31828af108
2640869,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/151801,dia-es,CYGNETIC crema decolorante vello facial y corporal 30 ml,,836416d937fc8ab2f2ac007eef0e98c8
2640871,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/122646,dia-es,VEET spray depilatorio piel sensible  bote 150ml,,fb85301c9a1793d6e822ee9076957e1c
2640872,https://www.dia.es/compra-online/cuidado-personal/afeitado/p/105317,dia-es,BONTE crema de afeitar piel sensible bote 150 ml,,ed314645a15aedf1a258edba7c228d64
2640873,https://www.dia.es/compra-online/cuidado-personal/afeitado/p/151985,dia-es,LA TOJA bálsamo after shave extra sensible frasco 100 ml,,f401fc21b42fe73985346f6af27a2075
2640875,https://www.dia.es/compra-online/cuidado-personal/afeitado/p/212687,dia-es,GILLETTE Fusion proglide gel de afeitar 2 en 1 active sport spray 170 ml,,dd3e28b2900232ad3d61b907b50253ac
2640876,https://www.dia.es/compra-online/cuidado-personal/afeitado/p/226723,dia-es,LEA champú para barba tubo 100 ml,,61f22fa85b5c9d59f0c47b7d6dfcf5ff
2640877,https://www.dia.es/compra-online/cuidado-personal/afeitado/p/233852,dia-es,LEA loción hidratante para barba dosificador 75 ml,,14e8d0b1d3b9cd362c67d5f10ad90a6c
2642451,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/bolleria/p/271099,dia-es,DONUTS pepito fondant estuche 2 uds 280 gr,,e9ad71ca9d1f3285cdd13193067cc43c
2642494,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/caramelos-chicles-y-golosinas/p/212332,dia-es,WERTHER`S Original caramelos de nata stick 50 gr,,7d6815f646a1c1033df5f7e7e755bf6f
2642663,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/164342,dia-es,LA CARLOTEÑA pollo asado relleno en lonchas (peso aprox. 100 gr),,9d3c2dd2b8f010b937883a9a2f52a2d7
2642670,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/191151,dia-es,PICKEN cabeza de jabalí ibérica con pistachos a la trufa en lonchas,,72a21e9e601fcab2974f09cf064d4d6f
2642672,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/206431,dia-es,FRIAL pechuga de pavo natural en lonchas,,19820f29729ac7ace6d4f26cec7fc36a
2642673,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/206433,dia-es,FERRARINI jamón cocido en lonchas,,0d41e268cfd9dd8222064ed0b667de7d
2642681,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/174074,dia-es,PAVOFRÍO pechuga de pavo braseada al horno en lonchas,,c5cfdf6ca791950668925afea86e530c
2642690,https://www.dia.es/compra-online/al-dia/charcuteria-y-quesos/cocidos/p/206434,dia-es,FERRARINI mortadela bologna en lonchas,,5379beaf9b7a31f5f92a04925e2c14b3
